Date,SPY
2018-09-19,259.2100524902344
2018-09-20,261.310546875
2018-09-21,261.0718688964844
2018-09-24,260.20458984375
2018-09-25,259.9631652832031
2018-09-26,259.18524169921875
2018-09-27,259.9095458984375
2018-09-28,259.9363098144531
2018-10-01,260.8394775390625
2018-10-02,260.6874694824219
2018-10-03,260.8304138183594
2018-10-04,258.7919921875
2018-10-05,257.3434753417969
2018-10-08,257.3434753417969
2018-10-09,256.96795654296875
2018-10-10,248.8314666748047
2018-10-11,243.35055541992188
2018-10-12,246.73033142089844
2018-10-15,245.34449768066406
2018-10-16,250.70916748046875
2018-10-17,250.7538299560547
2018-10-18,247.1326446533203
2018-10-19,246.99856567382812
2018-10-22,245.88983154296875
2018-10-23,244.63812255859375
2018-10-24,237.2259063720703
2018-10-25,241.4818572998047
2018-10-26,237.23487854003906
2018-10-29,235.92050170898438
2018-10-30,239.4164581298828
2018-10-31,241.97361755371094
2018-11-01,244.54869079589844
2018-11-02,243.1002197265625
2018-11-05,244.44140625
2018-11-06,245.9882049560547
2018-11-07,251.2545928955078
2018-11-08,250.79856872558594
2018-11-09,248.34877014160156
2018-11-12,243.7083740234375
2018-11-13,243.25222778320312
2018-11-14,241.58914184570312
2018-11-15,244.11058044433594
2018-11-16,244.7454833984375
2018-11-19,240.60568237304688
2018-11-20,236.1529541015625
2018-11-21,236.95767211914062
2018-11-23,235.3751220703125
2018-11-26,239.17510986328125
2018-11-27,239.97979736328125
2018-11-28,245.50546264648438
2018-11-29,244.96890258789062
2018-11-30,246.46205139160156
2018-12-03,249.7255859375
2018-12-04,241.63392639160156
2018-12-06,241.2672576904297
2018-12-07,235.66127014160156
2018-12-10,236.10829162597656
2018-12-11,236.16188049316406
2018-12-12,237.35113525390625
2018-12-13,237.27061462402344
2018-12-14,232.8894805908203
2018-12-17,228.32057189941406
2018-12-18,228.0702362060547
2018-12-19,224.6547088623047
2018-12-20,220.9977569580078
2018-12-21,216.4696502685547
2018-12-24,210.7499237060547
2018-12-26,221.39796447753906
2018-12-27,223.09771728515625
2018-12-28,222.80996704101562
2018-12-31,224.76150512695312
2019-01-02,224.99533081054688
2019-01-03,219.62632751464844
2019-01-04,226.9828643798828
2019-01-07,228.77252197265625
2019-01-08,230.92196655273438
2019-01-09,232.00112915039062
2019-01-10,232.8195343017578
2019-01-11,232.90948486328125
2019-01-14,231.48854064941406
2019-01-15,234.14158630371094
2019-01-16,234.70814514160156
2019-01-17,236.4888153076172
2019-01-18,239.63644409179688
2019-01-22,236.3988037109375
2019-01-23,236.89352416992188
2019-01-24,237.01937866210938
2019-01-25,239.0249481201172
2019-01-28,237.20828247070312
2019-01-29,236.89352416992188
2019-01-30,240.6437530517578
2019-01-31,242.75714111328125
2019-02-01,242.87411499023438
2019-02-04,244.5828399658203
2019-02-05,245.60800170898438
2019-02-06,245.28427124023438
2019-02-07,242.946044921875
2019-02-08,243.24282836914062
2019-02-11,243.37770080566406
2019-02-12,246.50733947753906
2019-02-13,247.3078155517578
2019-02-14,246.7592010498047
2019-02-15,249.44825744628906
2019-02-19,249.87994384765625
2019-02-20,250.38356018066406
2019-02-21,249.4932098388672
2019-02-22,251.03997802734375
2019-02-25,251.3817596435547
2019-02-26,251.20188903808594
2019-02-27,251.09397888183594
2019-02-28,250.62631225585938
2019-03-01,252.1912078857422
2019-03-04,251.27377319335938
2019-03-05,250.93209838867188
2019-03-06,249.4122772216797
2019-03-07,247.32579040527344
2019-03-08,246.8311309814453
2019-03-11,250.41058349609375
2019-03-12,251.35479736328125
2019-03-13,253.01856994628906
2019-03-14,252.85670471191406
2019-03-15,254.10589599609375
2019-03-18,255.0272674560547
2019-03-19,255.09059143066406
2019-03-20,254.3227081298828
2019-03-21,257.1953125
2019-03-22,252.24510192871094
2019-03-25,252.05548095703125
2019-03-26,253.934326171875
2019-03-27,252.60647583007812
2019-03-28,253.5640106201172
2019-03-29,255.16282653808594
2019-04-01,258.1888122558594
2019-04-02,258.3152770996094
2019-04-03,258.7217712402344
2019-04-04,259.4082336425781
2019-04-05,260.6638488769531
2019-04-08,260.8626403808594
2019-04-09,259.5257263183594
2019-04-10,260.4109191894531
2019-04-11,260.33856201171875
2019-04-12,262.1001281738281
2019-04-15,261.928466796875
2019-04-16,262.1001281738281
2019-04-17,261.458740234375
2019-04-18,261.9736022949219
2019-04-22,262.1994323730469
2019-04-23,264.5571594238281
2019-04-24,263.969970703125
2019-04-25,263.8072814941406
2019-04-26,265.0357971191406
2019-04-29,265.45135498046875
2019-04-30,265.5867919921875
2019-05-01,263.5906066894531
2019-05-02,263.0213623046875
2019-05-03,265.59588623046875
2019-05-06,264.5028991699219
2019-05-07,260.0857849121094
2019-05-08,259.7244567871094
2019-05-09,258.9386291503906
2019-05-10,260.2393493652344
2019-05-13,253.6995086669922
2019-05-14,255.9938201904297
2019-05-15,257.49322509765625
2019-05-16,259.87799072265625
2019-05-17,258.1979064941406
2019-05-20,256.49066162109375
2019-05-21,258.8030700683594
2019-05-22,258.0081787109375
2019-05-23,254.8557586669922
2019-05-24,255.43370056152344
2019-05-28,253.05810546875
2019-05-29,251.35989379882812
2019-05-30,252.0464630126953
2019-05-31,248.64999389648438
2019-06-03,248.0177459716797
2019-06-04,253.40138244628906
2019-06-05,255.59640502929688
2019-06-06,257.2584533691406
2019-06-07,259.8328552246094
2019-06-10,261.0251159667969
2019-06-11,260.9620056152344
2019-06-12,260.50128173828125
2019-06-13,261.576171875
2019-06-14,261.28717041015625
2019-06-17,261.38641357421875
2019-06-18,264.12347412109375
2019-06-19,264.7196350097656
2019-06-20,267.2488098144531
2019-06-21,266.86041259765625
2019-06-24,266.5336608886719
2019-06-25,263.9195556640625
2019-06-26,263.6562194824219
2019-06-27,264.5911865234375
2019-06-28,265.9527282714844
2019-07-01,268.3671875
2019-07-02,269.0660400390625
2019-07-03,271.2172546386719
2019-07-05,270.90869140625
2019-07-08,269.4200744628906
2019-07-09,269.75592041015625
2019-07-10,271.04486083984375
2019-07-11,271.6802673339844
2019-07-12,272.896484375
2019-07-15,272.9873046875
2019-07-16,272.10687255859375
2019-07-17,270.255126953125
2019-07-18,271.24456787109375
2019-07-19,269.73779296875
2019-07-22,270.4002990722656
2019-07-23,272.33380126953125
2019-07-24,273.61358642578125
2019-07-25,272.3065185546875
2019-07-26,274.1309814453125
2019-07-29,273.6317443847656
2019-07-30,272.9600524902344
2019-07-31,269.9737854003906
2019-08-01,267.6227722167969
2019-08-02,265.6077880859375
2019-08-05,257.6201477050781
2019-08-06,261.2327575683594
2019-08-07,261.3869934082031
2019-08-08,266.5155029296875
2019-08-09,264.7000427246094
2019-08-12,261.4778137207031
2019-08-13,265.5442199707031
2019-08-14,257.6926574707031
2019-08-15,258.3735046386719
2019-08-16,262.185791015625
2019-08-19,265.3445739746094
2019-08-20,263.3113098144531
2019-08-21,265.4534912109375
2019-08-22,265.371826171875
2019-08-23,258.5550231933594
2019-08-26,261.4142761230469
2019-08-27,260.3885498046875
2019-08-28,262.22210693359375
2019-08-29,265.5714416503906
2019-08-30,265.4534912109375
2019-09-03,263.90130615234375
2019-09-04,266.8967590332031
2019-09-05,270.3277587890625
2019-09-06,270.5364685058594
2019-09-09,270.6726379394531
2019-09-10,270.6091003417969
2019-09-11,272.533447265625
2019-09-12,273.47747802734375
2019-09-13,273.2959289550781
2019-09-16,272.4518127441406
2019-09-17,273.1417236328125
2019-09-18,273.304931640625
2019-09-19,273.2868347167969
2019-09-20,271.9956359863281
2019-09-23,271.9317321777344
2019-09-24,269.7979736328125
2019-09-25,271.3937683105469
2019-09-26,270.8283996582031
2019-09-27,269.3694152832031
2019-09-30,270.61871337890625
2019-10-01,267.3996276855469
2019-10-02,262.67626953125
2019-10-03,264.8282165527344
2019-10-04,268.4119567871094
2019-10-07,267.2538146972656
2019-10-08,263.10479736328125
2019-10-09,265.603271484375
2019-10-10,267.3996276855469
2019-10-11,270.1718444824219
2019-10-14,269.8708801269531
2019-10-15,272.542724609375
2019-10-16,272.10498046875
2019-10-17,272.9074401855469
2019-10-18,271.7129821777344
2019-10-21,273.5549011230469
2019-10-22,272.6612854003906
2019-10-23,273.4546203613281
2019-10-24,273.90142822265625
2019-10-25,275.0230712890625
2019-10-28,276.57330322265625
2019-10-29,276.49114990234375
2019-10-30,277.3392028808594
2019-10-31,276.6006164550781
2019-11-01,279.1629333496094
2019-11-04,280.2846374511719
2019-11-05,279.9745178222656
2019-11-06,280.0384216308594
2019-11-07,281.0231628417969
2019-11-08,281.71624755859375
2019-11-11,281.1782531738281
2019-11-12,281.7709655761719
2019-11-13,281.86212158203125
2019-11-14,282.2724304199219
2019-11-15,284.3150634765625
2019-11-18,284.5248718261719
2019-11-19,284.4427185058594
2019-11-20,283.3849792480469
2019-11-21,282.9290466308594
2019-11-22,283.5581970214844
2019-11-25,285.7558288574219
2019-11-26,286.4033508300781
2019-11-27,287.679931640625
2019-11-29,286.6130065917969
2019-12-02,284.1783142089844
2019-12-03,282.2724304199219
2019-12-04,284.0141906738281
2019-12-05,284.5248718261719
2019-12-06,287.1237487792969
2019-12-09,286.220947265625
2019-12-10,285.9017028808594
2019-12-11,286.71331787109375
2019-12-12,289.1845703125
2019-12-13,289.3578186035156
2019-12-16,291.3456115722656
2019-12-17,291.40960693359375
2019-12-18,291.4278259277344
2019-12-19,292.622314453125
2019-12-20,293.9052734375
2019-12-23,294.3542785644531
2019-12-24,294.3633728027344
2019-12-26,295.930419921875
2019-12-27,295.8570861816406
2019-12-30,294.2259521484375
2019-12-31,294.94073486328125
2020-01-02,297.6990051269531
2020-01-03,295.4447021484375
2020-01-06,296.5719299316406
2020-01-07,295.7379455566406
2020-01-08,297.3141174316406
2020-01-09,299.330078125
2020-01-10,298.46881103515625
2020-01-13,300.52142333984375
2020-01-14,300.0631408691406
2020-01-15,300.74127197265625
2020-01-16,303.2429504394531
2020-01-17,304.1868591308594
2020-01-21,303.5912170410156
2020-01-22,303.6278381347656
2020-01-23,303.97607421875
2020-01-24,301.2727966308594
2020-01-27,296.44366455078125
2020-01-28,299.550048828125
2020-01-29,299.3026428222656
2020-01-30,300.27398681640625
2020-01-31,294.821533203125
2020-02-03,297.01165771484375
2020-02-04,301.5385437011719
2020-02-05,305.020751953125
2020-02-06,306.0470275878906
2020-02-07,304.4159240722656
2020-02-10,306.6884765625
2020-02-11,307.2200012207031
2020-02-12,309.1993103027344
2020-02-13,308.86944580078125
2020-02-14,309.3642578125
2020-02-18,308.5670166015625
2020-02-19,310.04241943359375
2020-02-20,308.76861572265625
2020-02-21,305.58892822265625
2020-02-24,295.4538879394531
2020-02-25,286.5010681152344
2020-02-26,285.4471740722656
2020-02-27,272.62725830078125
2020-02-28,271.48187255859375
2020-03-02,283.23870849609375
2020-03-03,275.12896728515625
2020-03-04,286.6935119628906
2020-03-05,277.1632080078125
2020-03-06,272.5814514160156
2020-03-09,251.29429626464844
2020-03-10,264.29754638671875
2020-03-11,251.41346740722656
2020-03-12,227.3589630126953
2020-03-13,246.79501342773438
2020-03-16,219.789794921875
2020-03-17,231.6566925048828
2020-03-18,219.92723083496094
2020-03-19,220.39454650878906
2020-03-20,210.89682006835938
2020-03-23,205.50460815429688
2020-03-24,224.1239776611328
2020-03-25,227.47914123535156
2020-03-26,240.7616424560547
2020-03-27,233.59036254882812
2020-03-30,241.17640686035156
2020-03-31,237.58152770996094
2020-04-01,226.8892364501953
2020-04-02,232.12478637695312
2020-04-03,228.7696533203125
2020-04-06,244.1352081298828
2020-04-07,244.38409423828125
2020-04-08,252.58766174316406
2020-04-09,256.431396484375
2020-04-13,254.09005737304688
2020-04-14,261.5840148925781
2020-04-15,256.02587890625
2020-04-16,257.26092529296875
2020-04-17,264.2109680175781
2020-04-20,259.5561218261719
2020-04-21,251.6751708984375
2020-04-22,257.26092529296875
2020-04-23,257.24249267578125
2020-04-24,260.8280944824219
2020-04-27,264.5888671875
2020-04-28,263.37213134765625
2020-04-29,270.2668151855469
2020-04-30,267.75054931640625
2020-05-01,260.6622009277344
2020-05-04,261.3811950683594
2020-05-05,263.7961730957031
2020-05-06,262.0080261230469
2020-05-07,265.1695861816406
2020-05-08,269.55712890625
2020-05-11,269.6124267578125
2020-05-12,264.2386169433594
2020-05-13,259.56536865234375
2020-05-14,262.6716613769531
2020-05-15,263.8791198730469
2020-05-18,271.9167785644531
2020-05-19,269.1238708496094
2020-05-20,273.6957702636719
2020-05-21,271.8062438964844
2020-05-22,272.3223876953125
2020-05-26,275.67755126953125
2020-05-27,279.7793884277344
2020-05-28,279.26324462890625
2020-05-29,280.5075988769531
2020-06-01,281.6413269042969
2020-06-02,283.9732666015625
2020-06-03,287.7524719238281
2020-06-04,286.9966735839844
2020-06-05,294.35223388671875
2020-06-08,297.9102478027344
2020-06-09,295.6888427734375
2020-06-10,294.03887939453125
2020-06-11,277.0877990722656
2020-06-12,280.40618896484375
2020-06-15,283.0238952636719
2020-06-16,288.4714660644531
2020-06-17,287.2732238769531
2020-06-18,287.38385009765625
2020-06-19,285.74139404296875
2020-06-22,287.5745849609375
2020-06-23,288.8984069824219
2020-06-24,281.5290222167969
2020-06-25,284.54718017578125
2020-06-26,277.78875732421875
2020-06-29,281.87158203125
2020-06-30,285.4822692871094
2020-07-01,287.4819641113281
2020-07-02,289.06500244140625
2020-07-06,293.5274353027344
2020-07-07,290.5000915527344
2020-07-08,292.7220153808594
2020-07-09,291.0555725097656
2020-07-10,294.0274658203125
2020-07-13,291.4813537597656
2020-07-14,295.25872802734375
2020-07-15,297.9713439941406
2020-07-16,296.9900207519531
2020-07-17,297.8509216308594
2020-07-20,300.258056640625
2020-07-21,300.89697265625
2020-07-22,302.6096496582031
2020-07-23,298.99896240234375
2020-07-24,297.0733337402344
2020-07-27,299.23974609375
2020-07-28,297.3418273925781
2020-07-29,300.99871826171875
2020-07-30,299.92474365234375
2020-07-31,302.29486083984375
2020-08-03,304.396484375
2020-08-04,305.5722351074219
2020-08-05,307.4700622558594
2020-08-06,309.5254211425781
2020-08-07,309.74774169921875
2020-08-10,310.67340087890625
2020-08-11,308.10888671875
2020-08-12,312.40472412109375
2020-08-13,311.8399658203125
2020-08-14,311.8492431640625
2020-08-17,312.8398132324219
2020-08-18,313.5155944824219
2020-08-19,312.2103271484375
2020-08-20,313.1823425292969
2020-08-21,314.2933349609375
2020-08-24,317.4781494140625
2020-08-25,318.589111328125
2020-08-26,321.78314208984375
2020-08-27,322.4866943359375
2020-08-28,324.56982421875
2020-08-31,323.39410400390625
2020-09-01,326.43994140625
2020-09-02,331.1616516113281
2020-09-03,319.7648620605469
2020-09-04,317.154052734375
2020-09-08,308.488525390625
2020-09-09,314.58038330078125
2020-09-10,309.11810302734375
2020-09-11,309.2755432128906
2020-09-14,313.3490295410156
2020-09-15,314.9322204589844
2020-09-16,313.68231201171875
2020-09-17,310.92340087890625
2020-09-18,307.3438720703125
2020-09-21,303.92315673828125
2020-09-22,307.01849365234375
2020-09-23,299.8984680175781
2020-09-24,300.69781494140625
2020-09-25,305.55926513671875
2020-09-28,310.6343688964844
2020-09-29,308.9426574707031
2020-09-30,311.28497314453125
2020-10-01,313.283447265625
2020-10-02,310.3089599609375
2020-10-05,315.8117980957031
2020-10-06,311.3221740722656
2020-10-07,316.7412414550781
2020-10-08,319.54840087890625
2020-10-09,322.4020080566406
2020-10-12,327.58868408203125
2020-10-13,325.4508361816406
2020-10-14,323.4057922363281
2020-10-15,323.0061340332031
2020-10-16,322.8108825683594
2020-10-19,317.9031677246094
2020-10-20,319.176513671875
2020-10-21,318.5724182128906
2020-10-22,320.3198547363281
2020-10-23,321.40740966796875
2020-10-26,315.4678039550781
2020-10-27,314.38031005859375
2020-10-28,303.63507080078125
2020-10-29,306.7210998535156
2020-10-30,303.52362060546875
2020-11-02,306.9255676269531
2020-11-03,312.3445739746094
2020-11-04,319.3253479003906
2020-11-05,325.5530090332031
2020-11-06,325.4786682128906
2020-11-09,329.5685729980469
2020-11-10,329.085205078125
2020-11-11,331.5298156738281
2020-11-12,328.31365966796875
2020-11-13,332.8590087890625
2020-11-16,337.0138854980469
2020-11-17,335.20135498046875
2020-11-18,331.167236328125
2020-11-19,332.5616149902344
2020-11-20,330.2842712402344
2020-11-23,332.2640686035156
2020-11-24,337.61810302734375
2020-11-25,337.0976257324219
2020-11-27,338.0364990234375
2020-11-30,336.5399169921875
2020-12-01,340.220703125
2020-12-02,340.93646240234375
2020-12-03,340.843505859375
2020-12-04,343.7807922363281
2020-12-07,343.0743103027344
2020-12-08,344.07830810546875
2020-12-09,340.99224853515625
2020-12-10,340.8808288574219
2020-12-11,340.48101806640625
2020-12-14,338.95660400390625
2020-12-15,343.5390930175781
2020-12-16,344.07830810546875
2020-12-17,346.0023193359375
2020-12-18,344.6206970214844
2020-12-21,343.3885803222656
2020-12-22,342.8098449707031
2020-12-23,343.117919921875
2020-12-24,344.4527893066406
2020-12-28,347.411865234375
2020-12-29,346.7491149902344
2020-12-30,347.243896484375
2020-12-31,349.0081481933594
2021-01-04,344.25677490234375
2021-01-05,346.62774658203125
2021-01-06,348.70013427734375
2021-01-07,353.880859375
2021-01-08,355.8972473144531
2021-01-11,353.4981384277344
2021-01-12,353.57275390625
2021-01-13,354.5249938964844
2021-01-14,353.28350830078125
2021-01-15,350.7071228027344
2021-01-19,353.4608459472656
2021-01-20,358.35223388671875
2021-01-21,358.6789855957031
2021-01-22,357.409423828125
2021-01-25,358.8189697265625
2021-01-26,358.2589111328125
2021-01-27,349.5027770996094
2021-01-28,352.5086364746094
2021-01-29,345.4516296386719
2021-02-01,351.2017517089844
2021-02-02,356.16778564453125
2021-02-03,356.447998046875
2021-02-04,360.49920654296875
2021-02-05,361.9181213378906
2021-02-08,364.5318603515625
2021-02-09,364.2891540527344
2021-02-10,364.1305236816406
2021-02-11,364.718505859375
2021-02-12,366.5201721191406
2021-02-16,366.2027282714844
2021-02-17,366.2868347167969
2021-02-18,364.7279357910156
2021-02-19,364.0837707519531
2021-02-22,361.2832946777344
2021-02-23,361.7220153808594
2021-02-24,365.7079772949219
2021-02-25,356.89599609375
2021-02-26,355.0570373535156
2021-03-01,363.6636657714844
2021-03-02,360.82598876953125
2021-03-03,356.0465087890625
2021-03-04,351.6405334472656
2021-03-05,358.1095275878906
2021-03-08,356.3266296386719
2021-03-09,361.4140319824219
2021-03-10,363.6636657714844
2021-03-11,367.3509826660156
2021-03-12,367.8457336425781
2021-03-15,370.03936767578125
2021-03-16,369.5726013183594
2021-03-17,370.8327941894531
2021-03-18,365.43731689453125
2021-03-19,364.7611389160156
2021-03-22,367.6737060546875
2021-03-23,364.7798767089844
2021-03-24,362.9255065917969
2021-03-25,364.9671325683594
2021-03-26,370.8485412597656
2021-03-29,370.6612548828125
2021-03-30,369.6779479980469
2021-03-31,371.17633056640625
2021-04-01,375.1847839355469
2021-04-05,380.56988525390625
2021-04-06,380.34503173828125
2021-04-07,380.78521728515625
2021-04-08,382.5926818847656
2021-04-09,385.37420654296875
2021-04-12,385.5146789550781
2021-04-13,386.6573181152344
2021-04-14,385.33685302734375
2021-04-15,389.4762268066406
2021-04-16,390.7780456542969
2021-04-19,388.8581237792969
2021-04-20,386.0111389160156
2021-04-21,389.6635437011719
2021-04-22,386.104736328125
2021-04-23,390.2910461425781
2021-04-26,391.1058349609375
2021-04-27,391.0215148925781
2021-04-28,390.9091796875
2021-04-29,393.40032958984375
2021-04-30,390.81549072265625
2021-05-03,391.6584167480469
2021-05-04,389.24212646484375
2021-05-05,389.3638916015625
2021-05-06,392.4732360839844
2021-05-07,395.3295593261719
2021-05-10,391.4149475097656
2021-05-11,387.92156982421875
2021-05-12,379.68017578125
2021-05-13,384.2410583496094
2021-05-14,390.1411437988281
2021-05-17,389.1484069824219
2021-05-18,385.7956848144531
2021-05-19,384.7842712402344
2021-05-20,388.9237060546875
2021-05-21,388.6053161621094
2021-05-24,392.56683349609375
2021-05-25,391.6958312988281
2021-05-26,392.4732360839844
2021-05-27,392.67919921875
2021-05-28,393.3815612792969
2021-06-01,393.03515625
2021-06-02,393.65325927734375
2021-06-03,392.1922912597656
2021-06-04,395.77911376953125
2021-06-07,395.3951721191406
2021-06-08,395.47943115234375
2021-06-09,394.8894348144531
2021-06-10,396.7249755859375
2021-06-11,397.3806457519531
2021-06-14,398.27032470703125
2021-06-15,397.5398254394531
2021-06-16,395.32012939453125
2021-06-17,395.1890869140625
2021-06-18,389.85784912109375
2021-06-21,395.43902587890625
2021-06-22,397.5531311035156
2021-06-23,397.07403564453125
2021-06-24,399.4230041503906
2021-06-25,400.8417053222656
2021-06-28,401.6498107910156
2021-06-29,401.8659973144531
2021-06-30,402.2041320800781
2021-07-01,404.4310607910156
2021-07-02,407.5223083496094
2021-07-06,406.7799072265625
2021-07-07,408.2176208496094
2021-07-08,404.8914489746094
2021-07-09,409.2134704589844
2021-07-12,410.6792907714844
2021-07-13,409.2793273925781
2021-07-14,409.89007568359375
2021-07-15,408.4900817871094
2021-07-16,405.2860412597656
2021-07-19,399.3007507324219
2021-07-20,405.02294921875
2021-07-21,408.3021240234375
2021-07-22,409.15716552734375
2021-07-23,413.3665466308594
2021-07-26,414.3813171386719
2021-07-27,412.49273681640625
2021-07-28,412.3236083984375
2021-07-29,414.0337219238281
2021-07-30,412.0229187011719
2021-08-02,411.1585693359375
2021-08-03,414.5035095214844
2021-08-04,412.464599609375
2021-08-05,415.07672119140625
2021-08-06,415.76251220703125
2021-08-09,415.4242858886719
2021-08-10,415.9410095214844
2021-08-11,416.974609375
2021-08-12,418.2243347167969
2021-08-13,418.98541259765625
2021-08-16,419.9720153808594
2021-08-17,417.2189025878906
2021-08-18,412.6524658203125
2021-08-19,413.2914123535156
2021-08-20,416.5799865722656
2021-08-23,420.2444763183594
2021-08-24,420.9115905761719
2021-08-25,421.7947082519531
2021-08-26,419.3049011230469
2021-08-27,423.0538330078125
2021-08-30,424.91424560546875
2021-08-31,424.28466796875
2021-09-01,424.51025390625
2021-09-02,425.8162536621094
2021-09-03,425.7128601074219
2021-09-07,424.1907043457031
2021-09-08,423.6739501953125
2021-09-09,421.860595703125
2021-09-10,418.534423828125
2021-09-13,419.6054992675781
2021-09-14,417.34112548828125
2021-09-15,420.8269958496094
2021-09-16,420.1598205566406
2021-09-17,416.0670471191406
2021-09-20,409.1295471191406
2021-09-21,408.7430725097656
2021-09-22,412.7302551269531
2021-09-23,417.7449645996094
2021-09-24,418.4329833984375
2021-09-27,417.23590087890625
2021-09-28,408.8278503417969
2021-09-29,409.5159606933594
2021-09-30,404.5107116699219
2021-10-01,409.3179626464844
2021-10-04,404.0393981933594
2021-10-05,408.24346923828125
2021-10-06,409.94012451171875
2021-10-07,413.48431396484375
2021-10-08,412.7302551269531
2021-10-11,409.7421569824219
2021-10-12,408.73358154296875
2021-10-13,410.2040100097656
2021-10-14,417.10394287109375
2021-10-15,420.280517578125
2021-10-18,421.5247802734375
2021-10-19,424.7767639160156
2021-10-20,426.4451599121094
2021-10-21,427.5574951171875
2021-10-22,427.11444091796875
2021-10-25,429.405029296875
2021-10-26,429.79144287109375
2021-10-27,427.8873596191406
2021-10-28,432.0159912109375
2021-10-29,432.8926086425781
2021-11-01,433.6372375488281
2021-11-02,435.39056396484375
2021-11-03,438.0487060546875
2021-11-04,440.113037109375
2021-11-05,441.6400451660156
2021-11-08,442.01708984375
2021-11-09,440.5559997558594
2021-11-10,437.0118408203125
2021-11-11,437.1532287597656
2021-11-12,440.4523010253906
2021-11-15,440.6031494140625
2021-11-16,442.3470153808594
2021-11-17,441.2723693847656
2021-11-18,442.7712097167969
2021-11-19,441.9793701171875
2021-11-22,440.73504638671875
2021-11-23,441.3195495605469
2021-11-24,442.497802734375
2021-11-26,432.6287536621094
2021-11-29,437.935546875
2021-11-30,429.4144592285156
2021-12-01,424.644775390625
2021-12-02,431.1488342285156
2021-12-03,427.3972473144531
2021-12-06,432.4590148925781
2021-12-07,441.4043273925781
2021-12-08,442.5732116699219
2021-12-09,439.5851135253906
2021-12-10,443.72314453125
2021-12-13,439.7925720214844
2021-12-14,436.7667541503906
2021-12-15,443.5912170410156
2021-12-16,439.67938232421875
2021-12-17,434.99993896484375
2021-12-20,430.3744201660156
2021-12-21,438.0174560546875
2021-12-22,442.3970642089844
2021-12-23,445.1497497558594
2021-12-27,451.4494934082031
2021-12-28,451.0806579589844
2021-12-29,451.6576232910156
2021-12-30,450.4089660644531
2021-12-31,449.27386474609375
2022-01-03,451.87518310546875
2022-01-04,451.7237854003906
2022-01-05,443.0497131347656
2022-01-06,442.6335144042969
2022-01-07,440.8835754394531
2022-01-10,440.3349609375
2022-01-11,444.34564208984375
2022-01-12,445.5469055175781
2022-01-13,439.4079284667969
2022-01-14,439.58770751953125
2022-01-18,431.802734375
2022-01-19,427.31903076171875
2022-01-20,422.5895080566406
2022-01-21,414.2937927246094
2022-01-24,416.0531921386719
2022-01-25,410.97357177734375
2022-01-26,409.94256591796875
2022-01-27,407.91827392578125
2022-01-28,418.0490417480469
2022-01-31,425.5785827636719
2022-02-01,428.4542236328125
2022-02-02,432.61627197265625
2022-02-03,422.4476318359375
2022-02-04,424.4340515136719
2022-02-07,423.0718994140625
2022-02-08,426.5529479980469
2022-02-09,432.79595947265625
2022-02-10,425.02044677734375
2022-02-11,416.6396789550781
2022-02-14,415.277587890625
2022-02-15,421.9746398925781
2022-02-16,422.4476318359375
2022-02-17,413.42352294921875
2022-02-18,410.7466125488281
2022-02-22,406.338623046875
2022-02-23,399.1307067871094
2022-02-24,405.13726806640625
2022-02-25,414.076171875
2022-02-28,413.0167541503906
2022-03-01,406.7264404296875
2022-03-02,414.2086486816406
2022-03-03,412.1464538574219
2022-03-04,408.7980041503906
2022-03-07,396.7469177246094
2022-03-08,393.7388916015625
2022-03-09,404.2954406738281
2022-03-10,402.4698181152344
2022-03-11,397.3523254394531
2022-03-14,394.4483337402344
2022-03-15,403.12249755859375
2022-03-16,412.0614013671875
2022-03-17,417.2166748046875
2022-03-18,421.7862854003906
2022-03-21,421.66302490234375
2022-03-22,426.5970458984375
2022-03-23,421.1031799316406
2022-03-24,427.4510498046875
2022-03-25,429.53857421875
2022-03-28,432.5938720703125
2022-03-29,437.9454040527344
2022-03-30,435.24114990234375
2022-03-31,428.542236328125
2022-04-01,429.7568054199219
2022-04-04,433.4383239746094
2022-04-05,427.96337890625
2022-04-06,423.68408203125
2022-04-07,425.8190002441406
2022-04-08,424.6803894042969
2022-04-11,417.421630859375
2022-04-12,415.8749694824219
2022-04-13,420.63824462890625
2022-04-14,415.4005126953125
2022-04-18,415.5713195800781
2022-04-19,422.27978515625
2022-04-20,421.9666748046875
2022-04-21,415.6567077636719
2022-04-22,404.2514953613281
2022-04-25,406.59515380859375
2022-04-26,394.8197937011719
2022-04-27,395.929931640625
2022-04-28,405.9309387207031
2022-04-29,390.92950439453125
2022-05-02,393.28271484375
2022-05-03,395.0854797363281
2022-05-04,407.1170349121094
2022-05-05,392.64697265625
2022-05-06,390.3032531738281
2022-05-09,377.8067626953125
2022-05-10,378.67974853515625
2022-05-11,372.6639709472656
2022-05-12,372.27496337890625
2022-05-13,381.17523193359375
2022-05-16,379.6285705566406
2022-05-17,387.4377136230469
2022-05-18,371.8195495605469
2022-05-19,369.54217529296875
2022-05-20,369.7034912109375
2022-05-23,376.6207275390625
2022-05-24,373.74566650390625
2022-05-25,377.0477294921875
2022-05-26,384.5816345214844
2022-05-27,394.0227966308594
2022-05-31,391.8118896484375
2022-06-01,388.6427307128906
2022-06-02,396.0438537597656
2022-06-03,389.54412841796875
2022-06-06,390.7302551269531
2022-06-07,394.47821044921875
2022-06-08,390.18939208984375
2022-06-09,380.9095764160156
2022-06-10,369.86480712890625
2022-06-13,355.8217468261719
